index,x,y,z,xn,yn,zn,error
0,14.380682,4.613756,-1.799970,-0.029528,0.936736,0.348790,10.074969
1,14.676564,4.208267,-0.934905,0.029577,0.735147,0.677262,8.942063
2,14.852513,3.413835,-0.409174,0.061927,0.276126,0.959124,7.502659
3,14.962047,2.393525,-0.343014,0.090157,-0.133477,0.986943,6.338300
4,15.164682,1.493404,-0.875006,0.152555,-0.580904,0.799548,7.818166
5,15.300826,0.981482,-1.751448,0.177358,-0.924397,0.337689,8.740594
6,15.480739,0.844668,-2.660273,0.133356,-0.988151,-0.075983,9.643514
7,15.638901,0.984080,-3.694367,0.114052,-0.846268,-0.520406,15.408653
8,15.788921,1.601404,-4.431266,0.068549,-0.647912,-0.758625,15.301381
9,15.901020,2.609438,-4.738704,0.028781,-0.191421,-0.981086,8.019808
10,15.901731,3.591813,-4.571362,-0.003229,0.378920,-0.925424,10.557392
11,15.983154,4.408804,-3.968057,-0.044455,0.782284,-0.621333,10.069660
12,16.033038,4.836704,-3.096549,-0.067077,0.976621,-0.204235,7.730248
13,16.130520,4.832791,-2.056929,-0.033772,0.951727,0.305082,11.709295
14,16.288421,4.425496,-1.167622,0.011466,0.696060,0.717892,11.174437
15,16.480561,3.636046,-0.566377,0.030387,0.309796,0.950317,7.032970
16,16.772015,2.620268,-0.623198,0.094955,-0.236385,0.967009,11.569296
17,16.864793,1.771216,-1.138828,0.185490,-0.620598,0.761874,7.885285
18,17.118861,1.266731,-1.999023,0.167765,-0.934595,0.313668,8.650192
19,17.317008,1.161377,-2.999512,0.158481,-0.958969,-0.235080,11.466700
20,17.375741,1.503101,-3.943678,0.140014,-0.726540,-0.672708,5.340637
21,17.450518,2.287650,-4.563977,0.101587,-0.397033,-0.912165,5.010054
22,17.480832,3.301050,-4.635340,0.061515,0.178442,-0.982026,10.962590
23,17.449935,4.233396,-4.196774,-0.006313,0.599458,-0.800382,8.935712
24,17.510686,4.850213,-3.424289,-0.055484,0.905907,-0.419827,12.998517
25,17.636882,4.971720,-2.407524,-0.065313,0.996212,0.057413,10.357559
26,17.878913,4.691900,-1.473083,0.003102,0.821703,0.569908,16.402558
27,18.103993,4.013283,-0.754234,0.039805,0.349315,0.936159,4.131258
28,18.393271,3.032248,-0.537414,0.069781,-0.086730,0.993785,9.833649
29,18.660857,2.142439,-1.048593,0.113308,-0.604454,0.788541,3.448769
30,18.790215,1.554474,-1.824251,0.160418,-0.945231,0.284261,16.994922
31,18.947022,1.467556,-2.819635,0.201309,-0.959724,-0.195971,6.703222
32,19.071163,1.781698,-3.765179,0.195588,-0.737601,-0.646290,7.525959
33,19.157647,2.541600,-4.377153,0.170604,-0.432192,-0.885497,6.844916
34,19.162639,3.562576,-4.500418,0.150022,0.135775,-0.979315,12.116905
35,19.196653,4.458666,-3.966767,0.035699,0.575124,-0.817287,11.239627
36,19.256074,5.005108,-3.100191,-0.026465,0.920305,-0.390305,20.678643
37,19.399958,5.042327,-2.114655,-0.046709,0.924740,0.377723,16.494356
38,19.639195,4.599390,-1.188366,-0.035370,0.640923,0.766790,15.256515
39,19.911628,3.823432,-0.634323,0.016063,0.138497,0.990233,9.739873
40,20.170103,2.823363,-0.700546,0.052896,-0.427984,0.902237,4.626768
41,20.408926,2.041317,-1.333511,0.099424,-0.695768,0.711352,4.954775
42,20.599996,1.754993,-2.193316,0.185589,-0.932491,0.309868,16.222182
43,20.683148,1.860035,-3.183918,0.212600,-0.858631,-0.466427,14.350608
44,20.804660,2.476168,-3.979125,0.178920,-0.575200,-0.798206,11.618769
45,20.809724,3.428978,-4.338598,0.113819,0.047021,-0.992388,11.410793
46,20.854683,4.449600,-4.047769,0.051526,0.501764,-0.863469,10.213987
47,20.930389,5.120595,-3.303241,-0.013637,0.864775,-0.501974,21.638835
48,21.051219,5.311688,-2.343946,-0.031961,0.995859,-0.085102,9.062781
49,21.310186,4.759933,-1.561261,-0.001861,0.741921,0.393647,13.625137
50,21.569153,4.208178,-0.778576,0.028239,0.487983,0.872396,18.187494
51,21.787375,3.285923,-0.582613,0.152845,-0.166322,0.974154,9.831790
52,22.009053,2.410870,-1.142341,0.242359,-0.730703,0.638228,4.005657
53,22.193116,2.026958,-2.024652,0.358139,-0.917490,0.173057,18.840279
54,22.291645,2.100045,-3.005070,0.500341,-0.793336,-0.346810,19.490528
55,22.372935,2.754753,-3.785847,0.451802,-0.452000,-0.769136,20.127549
56,22.439322,3.719416,-4.047977,0.442541,-0.010297,-0.896689,15.996396
57,22.502328,4.712414,-3.674553,0.507953,0.518096,-0.688157,9.824030
58,22.544281,5.293568,-2.874878,0.606605,0.757357,-0.241745,16.725812
59,22.566394,5.343201,-1.876844,0.453616,0.852630,0.259336,13.741355
60,22.750938,4.757444,-0.973693,0.466009,0.640661,0.610237,28.622772
61,23.020436,3.924708,-0.537693,0.646323,0.199148,0.736619,21.534508
62,23.248340,2.969495,-0.676608,0.810089,-0.264237,0.523388,11.180272
63,23.519239,2.322997,-1.501702,-0.853101,0.478015,-0.209096,11.262383
64,14.720720,0.942498,-3.228663,0.132390,-0.922617,-0.362286,4.525753
65,14.797096,1.384844,-4.140686,0.078790,-0.714289,-0.695402,14.598234
66,14.866477,2.237891,-4.686066,0.034038,-0.293119,-0.955470,14.937895
67,14.917300,3.284170,-4.717056,-0.003202,0.263897,-0.964546,16.941920
68,15.026153,4.171976,-4.227634,-0.040851,0.699306,-0.713654,12.485839
69,15.101440,4.646530,-3.353787,-0.063683,0.946514,-0.316315,14.321649
70,15.264467,4.784962,-2.370699,-0.037079,0.983961,0.174489,11.375600
71,15.478777,4.552645,-1.391726,0.000583,0.802385,0.596807,7.134376
72,15.637435,3.886058,-0.699163,0.067626,0.388892,0.918798,6.248336
73,15.799550,2.912540,-0.443019,0.080612,-0.012800,0.996663,4.953875
74,15.990329,1.956840,-0.717902,0.108487,-0.394352,0.912533,3.332456
75,16.177853,1.254541,-1.496758,0.152753,-0.825691,0.543048,14.495466
76,16.277736,0.939163,-2.521571,0.186074,-0.980336,-0.065705,10.013561
77,16.456323,1.063450,-3.471320,0.192553,-0.892078,-0.408803,11.932551
78,16.604004,1.696961,-4.307817,0.154769,-0.621664,-0.767842,13.914547
79,16.660463,2.625845,-4.647902,0.113000,-0.131583,-0.984844,6.242508
80,16.703932,3.617259,-4.478579,0.065806,0.374175,-0.925021,13.075501
81,16.768571,4.493066,-3.910739,0.013925,0.772638,-0.634694,10.077054
82,16.753566,4.996939,-3.037412,-0.059029,0.982889,-0.174484,16.957373
83,16.930627,4.929257,-2.033218,-0.046164,0.965278,0.257115,11.817015
84,17.127377,4.462900,-1.166420,-0.022347,0.733093,0.679761,14.152670
85,17.362240,3.652162,-0.600082,0.057406,0.165688,0.984506,6.256931
86,17.593129,2.677112,-0.655433,0.091163,-0.281288,0.955283,8.346727
87,17.818139,1.849224,-1.218920,0.083815,-0.710850,0.698332,3.693451
88,18.000316,1.382796,-2.082599,0.159960,-0.975127,0.153430,8.570269
89,18.137232,1.285859,-3.104645,0.169450,-0.953115,-0.250718,3.008954
90,18.314656,1.775858,-3.992300,0.148656,-0.648746,-0.746344,9.111810
91,18.326086,2.626947,-4.524544,0.093677,-0.211519,-0.972874,8.971309
92,18.332425,3.627623,-4.504746,0.014673,0.319233,-0.947563,18.656732
93,18.384683,4.479467,-3.928854,-0.001933,0.705587,-0.708621,18.021543
94,18.419126,4.958316,-3.020828,-0.037226,0.963318,-0.265769,17.198650
95,18.579020,4.942302,-2.032311,-0.028694,0.968768,0.246301,8.999948
96,18.824090,4.452747,-1.167062,-0.003398,0.643869,0.765128,18.002172
97,19.109176,3.665445,-0.621548,-0.000736,0.268275,0.963342,7.438329
98,19.361117,2.672249,-0.661473,0.008916,-0.299317,0.954112,3.395550
99,19.606120,1.880880,-1.276886,0.060259,-0.734723,0.675686,9.287732
100,19.761317,1.530337,-2.243297,0.167628,-0.973921,0.152900,11.491726
101,19.860068,1.714018,-3.232053,0.233324,-0.876137,-0.421833,12.140856
102,19.900141,2.328327,-4.024811,0.175535,-0.564283,-0.806705,17.793230
103,19.942776,3.243456,-4.415181,0.104764,-0.027315,-0.994122,10.220871
104,19.951887,4.259971,-4.183492,0.010672,0.506156,-0.862376,18.716726
105,20.003726,4.995631,-3.490331,-0.070452,0.755331,-0.651545,13.237680
106,20.085312,5.200079,-2.497309,-0.120121,0.988261,-0.094402,12.824083
107,20.415565,4.664475,-1.726565,-0.063191,0.691896,0.412015,11.317943
108,20.745817,4.128871,-0.955821,-0.006260,0.395531,0.918431,9.811803
109,20.981208,3.168188,-0.586570,0.059740,-0.287211,0.956003,12.834604
110,21.278692,2.350388,-1.053884,0.105608,-0.792430,0.600751,11.491355
111,21.450283,1.910568,-1.915826,0.153901,-0.933792,0.323029,8.987906
112,21.497421,1.940437,-2.949057,0.278085,-0.923532,-0.264116,12.911131
113,21.600926,2.549630,-3.728037,0.336314,-0.580667,-0.741430,4.861641
114,21.674290,3.415248,-4.187612,0.254320,0.008435,-0.967083,17.553432
115,21.729173,4.430106,-4.007463,0.264364,0.411658,-0.872152,13.952789
116,21.829264,5.162954,-3.318471,0.161750,0.876477,-0.453458,14.473414
117,21.880400,5.377793,-2.369164,0.069379,0.992902,0.096605,11.581514
118,22.063277,5.046432,-1.365753,0.144121,0.794056,0.590512,16.418069
119,22.224127,4.254509,-0.730942,0.275531,0.444522,0.852340,20.704565
120,22.539992,3.262821,-0.611550,0.591630,-0.136016,0.794653,5.341695
121,22.847332,2.479051,-1.138442,-0.699698,0.556457,-0.448083,12.204971
122,23.022845,2.121455,-1.988556,-0.758968,0.650532,-0.027861,12.872420
123,23.105403,2.283040,-3.036745,-0.832807,0.490109,0.257344,25.198801
124,23.145457,3.004876,-3.726513,-0.842955,0.178322,0.507572,14.188219
125,23.165094,3.997382,-3.870455,-0.830943,-0.164098,0.531607,12.125715
126,23.163125,4.868704,-3.359734,-0.806382,-0.491401,0.329049,16.735224
127,23.091367,5.255491,-2.389242,-0.829898,-0.557907,-0.002963,16.073731
256,2.873953,5.679592,-0.386992,0.099715,0.976343,0.191864,10.275621
257,3.261577,5.118792,0.330081,0.169381,0.875948,0.451692,13.288255
258,3.604600,4.442333,0.985630,0.311138,0.674990,0.669016,9.561525
259,3.906819,3.632421,1.538415,0.426955,0.471828,0.771419,3.169882
260,3.957668,2.710520,1.822259,0.520849,0.440661,0.731119,8.567583
262,3.042469,3.126626,2.137048,0.411686,0.514172,0.752424,12.196439
263,2.965572,4.009863,1.807118,0.319573,0.650951,0.688576,9.927154
264,2.856549,4.743335,1.130238,0.252063,0.746943,0.615257,2.918110
265,2.756504,5.285694,0.298979,0.176525,0.915312,0.361998,9.956473
266,2.642936,5.545478,-0.645369,0.105717,0.992801,0.056308,14.891548
267,2.440652,5.508394,-1.596687,0.036966,0.983220,-0.178641,5.055180
268,2.249387,5.307758,-2.482490,0.017304,0.918486,-0.395074,6.749453
269,2.429525,4.774202,-3.362990,-0.045475,0.781380,-0.622396,10.022710
270,2.672130,4.045472,-3.980021,-0.086175,0.561609,-0.822903,9.730655
271,2.762212,3.160272,-4.440465,-0.075970,0.238016,-0.968286,4.795877
272,2.794036,2.205472,-4.608910,-0.041220,-0.043448,-0.998205,7.710131
273,2.724583,1.189423,-4.490152,0.021383,-0.326818,-0.944846,12.397881
274,2.622430,0.364882,-4.003083,0.105240,-0.496939,-0.861380,6.825749
275,2.466307,-0.307773,-3.315501,0.159823,-0.588066,-0.792865,6.340397
276,2.403876,-0.854484,-2.481895,0.288008,-0.559060,-0.777498,6.030628
278,3.381370,-0.594690,-2.807689,0.306578,-0.663907,-0.682083,8.161673
279,3.505750,0.026877,-3.488853,0.172853,-0.662708,-0.728656,8.561463
280,3.573638,0.787960,-4.128032,0.076689,-0.536036,-0.840705,8.979645
281,3.519543,1.659105,-4.570961,-0.010958,-0.239251,-0.970896,3.944141
282,3.516660,2.630184,-4.632103,-0.064356,0.096374,-0.993263,11.572283
283,3.469935,3.593783,-4.358193,-0.094681,0.347752,-0.932794,7.904634
284,3.475570,4.412017,-3.849607,-0.075982,0.623530,-0.778099,8.138458
320,3.702092,5.513000,-0.734998,0.146648,0.959848,0.239135,7.763064
321,4.081682,5.280208,0.160658,0.247747,0.833084,0.494562,7.036420
322,4.333414,4.537001,0.843945,0.316245,0.663442,0.678111,13.530151
323,4.456232,3.624260,1.243238,0.396226,0.422228,0.815308,2.635491
324,4.552234,2.622540,1.279604,0.447866,0.375673,0.811349,2.848320
325,4.663260,1.723366,1.173101,0.715428,0.280826,0.639765,1.392864
326,4.500557,0.889054,1.001023,0.844695,0.431463,0.316749,40.093964
327,4.464150,0.329427,-0.002877,0.792732,0.019154,-0.113972,20.810684
328,4.427743,-0.230201,-1.006777,0.740768,-0.393155,-0.544693,1.527404
329,4.167690,-0.316022,-1.988084,0.364052,-0.719220,-0.591767,8.337248
330,4.105483,-0.171973,-2.976295,0.237906,-0.775294,-0.585082,15.774142
331,4.158373,0.374376,-3.822392,0.157263,-0.689748,-0.706765,13.255868
332,4.234013,1.133637,-4.446110,0.050405,-0.433376,-0.899803,11.794299
333,4.271781,2.111693,-4.683583,-0.015615,-0.123368,-0.992238,9.645374
334,4.240892,3.102677,-4.648817,-0.042109,0.229602,-0.972373,8.887141
335,4.174597,4.010245,-4.327442,-0.051655,0.484782,-0.873108,3.837235
336,4.241459,4.759109,-3.594142,-0.030767,0.733454,-0.679042,8.649217
337,4.308358,5.166056,-2.757646,0.031349,0.916542,-0.398709,5.897711
338,4.443105,5.411252,-1.774362,0.098945,0.995008,-0.012991,11.857022
339,4.647992,5.276578,-0.830919,0.203066,0.936739,0.285103,10.471484
340,4.885559,4.851054,0.075924,0.344748,0.723575,0.597986,11.821866
341,5.153636,4.115898,0.632152,0.385119,0.524734,0.759169,8.251490
342,5.256088,3.192338,0.892159,0.415178,0.310496,0.855114,10.681194
343,5.327951,2.169365,0.883979,0.579180,0.201215,0.789976,5.961999
344,5.271059,1.447568,0.271896,0.389982,-0.170086,0.662813,5.421064
345,5.214166,0.725771,-0.340188,0.200784,-0.541388,0.535650,4.880129
346,5.157274,0.003975,-0.952271,0.011586,-0.912690,0.408487,4.339193
347,5.022718,-0.234043,-1.943248,0.293799,-0.852480,-0.432389,10.653515
348,4.934485,-0.172286,-2.924047,0.224161,-0.805274,-0.548895,8.325498
349,4.945058,0.377472,-3.770365,0.068315,-0.769089,-0.635480,10.805938
350,4.974560,1.183748,-4.361699,0.020765,-0.508614,-0.860744,9.338919
351,4.947821,2.139615,-4.738535,0.000896,-0.144694,-0.989476,9.389736
352,4.991678,3.144759,-4.704062,-0.030828,0.207211,-0.977810,5.925951
353,5.024309,4.055805,-4.373992,-0.041360,0.416318,-0.908278,4.917314
354,5.128077,4.780122,-3.689146,-0.064124,0.772823,-0.631374,12.238117
355,5.317604,5.239813,-2.851387,-0.027270,0.926762,-0.374657,8.348372
356,5.512079,5.431904,-1.839376,0.105010,0.993421,0.045680,11.076686
357,5.720142,5.161129,-0.879856,0.217713,0.896968,0.384772,9.223610
358,5.913958,4.592308,-0.082116,0.326851,0.622771,0.710862,8.754600
359,6.046022,3.766252,0.461856,0.358083,0.457030,0.814187,11.778134
360,6.014013,2.785307,0.631377,0.377129,0.164253,0.911479,17.941728
361,5.970198,1.784881,0.570904,0.513769,0.004504,0.857917,9.983879
362,5.886311,0.880539,0.071741,0.170219,-0.548746,0.818476,0.233114
363,5.896212,0.162099,-0.655883,-0.244376,-0.863771,0.440659,8.450453
364,5.835920,-0.117804,-1.537661,0.136138,-0.960984,-0.240781,1.257754
365,5.764449,-0.074422,-2.552948,0.096512,-0.921948,-0.375096,3.766084
366,5.782916,0.361440,-3.463046,0.068433,-0.820303,-0.567821,11.612898
367,5.798194,1.016123,-4.154884,0.013658,-0.529796,-0.848015,9.549168
368,5.839549,1.916608,-4.532281,0.015449,-0.279563,-0.960003,7.925700
369,5.891509,2.948751,-4.695328,0.036968,0.174947,-0.983884,10.777521
370,5.942998,3.898610,-4.472614,-0.003513,0.453439,-0.891280,11.623242
371,6.095196,4.673494,-3.833500,0.008013,0.738385,-0.674332,8.604270
372,6.206834,5.230267,-3.049588,0.009406,0.921779,-0.387603,9.699476
373,6.443581,5.422650,-2.075315,0.070609,0.996408,-0.046742,6.559783
374,6.646021,5.140901,-1.083642,0.212841,0.898176,0.384680,9.913791
375,6.772233,4.540927,-0.319596,0.265742,0.701060,0.661737,7.158797
376,6.807734,3.653409,0.264556,0.296047,0.355563,0.886527,12.380140
377,6.788531,2.706136,0.407628,0.292804,0.118864,0.948755,4.482674
378,6.762339,1.695076,0.343293,0.394668,-0.062448,0.916699,5.880410
379,6.767560,0.850298,-0.279416,0.180064,-0.454856,0.723374,5.404768
380,6.772782,0.005521,-0.902126,-0.034540,-0.847263,0.530050,4.929127
381,6.839694,-0.269084,-1.761490,-0.127390,-0.895160,-0.427154,10.588399
382,6.843033,-0.171444,-2.784685,-0.069161,-0.865389,-0.496305,21.499518
383,6.797760,0.507321,-3.595066,0.002042,-0.831831,-0.555026,15.040672
384,7.380539,2.727348,0.243647,0.243812,0.124523,0.961795,14.873649
385,7.401217,1.675623,0.222929,0.341967,-0.116530,0.932459,9.504939
386,7.450599,0.881494,-0.402713,0.222507,-0.462618,0.755788,6.466457
387,7.499981,0.087366,-1.028354,0.103048,-0.808706,0.579117,3.427975
388,7.520937,-0.185503,-1.880836,0.029335,-0.911901,-0.409361,9.382225
389,7.523963,-0.097741,-2.887011,0.026020,-0.880434,-0.473454,8.848093
390,7.604096,0.426222,-3.775955,0.015809,-0.789588,-0.613433,11.649227
391,7.619776,1.246915,-4.372004,0.000128,-0.476394,-0.879232,12.665759
392,7.677475,2.174748,-4.597628,-0.010053,-0.215937,-0.976356,11.652606
393,7.761700,3.189763,-4.570123,0.042508,0.239372,-0.969997,8.861130
394,7.835274,4.081727,-4.195683,0.067390,0.596334,-0.799903,4.861201
395,8.096404,4.789983,-3.481304,0.092475,0.854882,-0.510515,11.675320
396,8.340355,5.117878,-2.574894,0.108631,0.981212,-0.159446,11.241234
397,8.567039,4.918003,-1.575881,0.128083,0.952492,0.276321,2.875360
398,8.735989,4.346884,-0.830477,0.102837,0.778458,0.619216,8.322445
399,8.877678,3.571411,-0.241066,0.115787,0.514499,0.849637,10.094517
400,8.984778,2.500262,0.004490,0.136565,-0.040529,0.989802,10.898353
401,9.075681,1.528305,-0.079611,0.144383,-0.071264,0.986952,9.429976
402,9.110645,0.598789,-0.594654,0.136284,-0.254339,0.957465,0.987433
403,9.218377,0.044264,-1.320012,0.516571,-0.851961,-0.085534,1.315409
404,9.334132,-0.155274,-2.288984,0.069612,-0.865941,-0.495278,11.574441
405,9.400490,0.109721,-3.249615,0.051404,-0.904216,-0.423970,12.316453
406,9.478470,0.770033,-4.028600,0.029797,-0.673895,-0.738226,11.148100
407,9.471368,1.622441,-4.549564,0.010510,-0.349632,-0.936828,12.663915
408,9.496759,2.617657,-4.718158,-0.017706,0.170409,-0.985214,8.281562
409,9.590384,3.579659,-4.511932,0.003284,0.547856,-0.836566,4.474969
410,9.749965,4.373010,-3.881638,0.037771,0.842517,-0.537344,12.717169
411,9.930403,4.827363,-2.980598,0.059016,0.980745,-0.186161,8.517542
412,10.138375,4.826897,-2.030252,0.070741,0.979764,0.187239,12.261103
413,10.330202,4.434471,-1.104868,0.056754,0.811579,0.581480,5.716910
414,10.500002,3.670668,-0.470515,0.039448,0.527683,0.848525,8.741039
415,10.653398,2.705499,-0.106152,0.038383,0.123748,0.991571,6.724583
416,10.768072,1.751092,-0.065762,0.062118,-0.250044,0.966240,5.011957
417,10.897738,0.839994,-0.501053,0.207884,-0.010452,0.978098,3.902839
418,10.988540,0.465332,-1.385783,0.147872,-0.449230,0.263370,4.719383
419,11.079343,0.090669,-2.270514,0.087859,-0.888008,-0.451357,5.535928
420,11.175232,0.362868,-3.252802,0.113684,-0.935449,-0.334681,9.832978
421,11.247954,0.931254,-4.080795,0.064829,-0.611771,-0.788374,9.258786
422,11.222572,1.784161,-4.669739,0.063140,-0.280867,-0.957667,8.609249
423,11.324822,2.738218,-4.795119,0.021776,0.080538,-0.996514,11.342404
424,11.427672,3.694974,-4.479119,0.019303,0.516700,-0.855949,9.130792
425,11.561005,4.429705,-3.705711,0.049361,0.827438,-0.559384,11.215559
426,11.698805,4.757061,-2.808573,0.055189,0.986663,-0.153138,11.839357
427,11.917530,4.695712,-1.821688,0.050520,0.962489,0.266577,7.179768
428,12.117639,4.282859,-0.954398,0.049342,0.754234,0.654749,9.243830
429,12.304302,3.464526,-0.376890,0.054687,0.434528,0.898997,8.178331
430,12.422462,2.488493,-0.108190,0.096871,0.049106,0.994085,13.438984
431,12.581868,1.511115,-0.306905,0.116725,-0.479231,0.869893,10.846627
432,12.638795,0.762573,-1.052669,0.426083,-0.650975,0.628240,6.929145
433,12.746358,0.415442,-1.969827,0.259167,-0.957047,-0.129977,17.786386
434,12.806588,0.469844,-2.947242,0.160067,-0.960761,-0.226530,7.527574
435,12.943652,0.908468,-3.881203,0.131082,-0.756730,-0.640451,11.601342
436,13.026546,1.662138,-4.528120,0.070585,-0.447910,-0.891288,7.651901
437,13.158075,2.633669,-4.769424,0.045724,0.059921,-0.997155,11.980880
438,13.237878,3.600466,-4.491365,-0.004985,0.354858,-0.934907,7.525151
439,13.353068,4.340083,-3.836033,-0.040424,0.759402,-0.649365,11.315004
440,13.503375,4.689498,-2.910306,-0.044473,0.973574,-0.224000,9.396470
441,13.642846,4.715667,-1.882413,0.030516,0.949958,0.310884,9.675800
442,13.777807,4.274413,-0.997233,0.007919,0.787381,0.616416,7.281185
443,14.010384,3.501813,-0.435422,0.035103,0.419609,0.907026,10.107925
444,14.176530,2.522635,-0.304102,0.174314,-0.153598,0.972637,5.299403
445,14.304869,1.546420,-0.589291,0.199918,-0.531621,0.823051,6.894246
446,14.435401,0.918234,-1.458651,0.194725,-0.850292,0.488964,0.557019
447,14.506432,0.947316,-2.461292,0.185719,-0.980435,0.065231,7.078263
448,6.772214,1.514585,-4.467027,0.026458,-0.373441,-0.927277,8.225450
449,6.872480,2.472209,-4.678605,0.028684,0.014315,-0.999486,6.432502
450,6.945366,3.513737,-4.583812,0.040460,0.357046,-0.933210,4.079407
451,7.055294,4.337273,-4.052394,0.010522,0.634954,-0.772478,5.167499
452,7.204664,4.951465,-3.261567,0.062979,0.903902,-0.423078,12.612541
453,7.463623,5.195119,-2.343433,0.079695,0.994207,-0.072123,10.194126
454,7.724004,4.962217,-1.391615,0.139022,0.933572,0.330329,7.008307
455,7.960042,4.354625,-0.591616,0.163837,0.715612,0.679011,7.561091
456,8.117337,3.482042,-0.088691,0.168701,0.470418,0.866168,9.961549
457,8.248884,2.527194,0.117238,0.168509,0.032990,0.985148,8.911278
458,8.255444,1.540838,0.058315,0.199902,-0.062833,0.977799,8.038982
459,8.338216,0.611682,-0.544899,-0.027764,-0.307319,0.951201,0.895211
460,8.406092,0.010315,-1.300341,0.493957,-0.791010,0.360984,0.932304
461,8.400996,-0.162650,-2.320668,0.019711,-0.894270,-0.447094,6.990339
462,8.481828,0.065683,-3.254144,0.019796,-0.930350,-0.366137,10.236504
463,8.546701,0.712116,-4.048931,-0.000321,-0.690117,-0.723698,8.408076
464,8.583975,1.601719,-4.539970,-0.027390,-0.335108,-0.941781,9.162794
465,8.604364,2.580146,-4.661281,0.006403,0.106261,-0.994318,10.502805
466,8.687420,3.562848,-4.499397,0.004723,0.453823,-0.891080,12.109859
467,8.907722,4.369222,-3.893895,0.042634,0.806651,-0.589488,7.130179
468,9.023256,4.900924,-3.090103,0.062233,0.937217,-0.343149,8.976488
469,9.326567,4.868290,-2.072264,0.017711,0.998242,0.056555,8.489748
470,9.528464,4.491499,-1.206069,0.012385,0.877953,0.478586,11.074564
471,9.735709,3.761072,-0.514068,0.063107,0.557062,0.828070,10.431314
472,9.776878,2.850770,-0.069318,0.049547,0.219798,0.974286,2.416028
473,9.922210,1.847772,-0.001711,0.080297,-0.078082,0.993708,11.284824
474,10.025973,1.032380,-0.559430,0.239720,-0.490169,0.578436,9.730634
475,10.129736,0.216989,-1.117148,0.399142,-0.902255,0.163164,8.176444
476,10.175519,-0.021772,-2.125399,0.084636,-0.900731,-0.426052,6.153837
477,10.249915,0.128196,-3.073966,0.072183,-0.932428,-0.354074,5.364606
478,10.286849,0.689399,-3.931582,0.046181,-0.706270,-0.706434,14.126514
479,10.303150,1.498116,-4.517862,0.007547,-0.479718,-0.877390,5.456527
480,10.366447,2.458829,-4.729782,-0.003096,0.044021,-0.999026,8.807891
481,10.429852,3.479089,-4.545997,-0.002744,0.328856,-0.944376,10.388744
482,10.568942,4.263744,-3.902707,0.056873,0.773300,-0.631485,13.149717
483,10.703515,4.742127,-3.057438,0.054036,0.950412,-0.306262,3.344364
484,10.916318,4.862996,-2.070887,0.058892,0.989885,0.129073,6.613848
485,11.136295,4.453655,-1.171771,0.071882,0.850182,0.521559,2.119386
486,11.401300,3.719394,-0.499760,0.063280,0.571423,0.818212,7.782995
487,11.549136,2.824492,-0.178535,0.094475,0.209512,0.973231,11.902265
488,11.676651,1.829918,-0.079487,0.107220,-0.315969,0.942692,11.228941
489,11.850866,0.936222,-0.607440,0.313370,-0.084776,0.945839,5.404187
490,11.923242,0.636738,-1.542934,0.265416,-0.523609,0.391654,8.895925
491,11.995618,0.337254,-2.478428,0.217462,-0.962441,-0.162532,12.387662
492,12.117408,0.534855,-3.447450,0.145077,-0.862687,-0.484483,4.344382
493,12.151903,1.111156,-4.310828,0.095122,-0.565347,-0.819350,7.079746
494,12.237401,1.999451,-4.710427,0.037573,-0.279566,-0.959391,10.087377
495,12.304267,3.031912,-4.757863,-0.005843,0.242590,-0.970111,10.555013
496,12.336794,3.919049,-4.295203,-0.036309,0.596021,-0.802147,10.135220
497,12.476554,4.518461,-3.462365,-0.004007,0.915648,-0.401961,8.605103
498,12.625047,4.663861,-2.518274,0.008641,0.999944,0.006070,13.065295
499,12.787290,4.568276,-1.545067,0.001903,0.906132,0.422991,6.086363
500,12.986080,3.974212,-0.714758,-0.000136,0.628977,0.777424,8.925014
501,13.218499,3.093744,-0.269421,0.057546,0.205703,0.976921,15.645531
502,13.360860,2.117926,-0.300915,0.144271,-0.237409,0.960637,14.229897
503,13.489506,1.217332,-0.740590,0.160710,-0.624803,0.764064,16.476182
504,13.610860,0.688009,-1.592565,0.245097,-0.881267,0.404100,1.426081
505,13.716222,0.592394,-2.597194,0.149800,-0.988715,-0.001722,12.321471
506,13.847098,0.869322,-3.573181,0.113035,-0.899449,-0.422155,12.817721
507,14.008147,1.491890,-4.286815,0.094162,-0.571585,-0.815122,15.196447
508,14.010365,2.427547,-4.690877,0.056752,-0.157375,-0.985907,19.100113
509,14.068486,3.431449,-4.669095,-0.025325,0.326586,-0.944828,9.870398
510,14.120301,4.258520,-4.068647,-0.043342,0.664304,-0.746204,7.857534
511,14.212714,4.579961,-3.086637,-0.056222,0.959818,-0.274933,7.769389
576,15.233036,-3.395849,-1.062534,0.065411,0.104387,-0.992383,5.657677
577,15.429197,-2.447830,-0.724635,0.086546,0.534101,-0.840979,3.075064
578,15.561130,-1.779782,0.054867,0.095620,0.853463,-0.512306,10.955879
579,15.675615,-1.554345,1.049885,0.088118,0.995499,-0.034874,10.391789
580,15.779284,-1.696944,2.051241,0.058225,0.914250,0.400944,6.475585
581,15.857951,-2.342460,2.869750,0.036534,0.581753,0.812545,12.654859
582,15.940461,-3.254134,3.320416,0.027045,0.205575,0.978268,12.032067
583,16.051374,-4.306530,3.243522,0.023047,-0.257691,0.965952,9.567634
584,16.142465,-5.131101,2.747658,0.039124,-0.644695,0.763438,11.045175
